NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959	GASTRIN_CCK2R_240212%PANTHER PATHWAY%P06959		119	-0.2994327	-1.1450772	0.14957266	0.5604673	1.0	1890	tags=24%, list=14%, signal=28%	
POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708	POSITIVE REGULATION OF HEMOPOIESIS%GOBP%GO:1903708		121	-0.30070475	-1.1447357	0.14096916	0.5606043	1.0	1505	tags=23%, list=11%, signal=26%	
WNT%IOB%WNT	WNT%IOB%WNT		41	-0.35974678	-1.1446594	0.25503355	0.5599917	1.0	1553	tags=27%, list=12%, signal=30%	
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS		52	-0.34076548	-1.1437331	0.22259136	0.56163853	1.0	1718	tags=31%, list=13%, signal=35%	
HEPATICOBILIARY SYSTEM DEVELOPMENT%GOBP%GO:0061008	HEPATICOBILIARY SYSTEM DEVELOPMENT%GOBP%GO:0061008		23	-0.40489417	-1.1436392	0.25201073	0.5610676	1.0	1294	tags=22%, list=10%, signal=24%	
RHOU GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013420	RHOU GTPASE CYCLE%REACTOME DATABASE ID RELEASE 65%9013420		39	-0.37033007	-1.1436323	0.25172412	0.56028575	1.0	1259	tags=23%, list=9%, signal=25%	
IL6%NETPATH%IL6	IL6%NETPATH%IL6		52	-0.34409997	-1.1435316	0.20743035	0.5597485	1.0	1890	tags=25%, list=14%, signal=29%	
REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0034243	REGULATION OF TRANSCRIPTION ELONGATION BY RNA POLYMERASE II%GOBP%GO:0034243		76	-0.32015306	-1.1421269	0.16981132	0.56262255	1.0	3208	tags=38%, list=24%, signal=50%	
REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME%R-HSA-6804760.3	REGULATION OF TP53 ACTIVITY THROUGH METHYLATION%REACTOME%R-HSA-6804760.3		18	-0.4344994	-1.1404845	0.25205478	0.5659648	1.0	2344	tags=33%, list=17%, signal=40%	
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME%R-HSA-6811558.4	PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME%R-HSA-6811558.4		71	-0.32395834	-1.1403453	0.20481928	0.56556207	1.0	2164	tags=27%, list=16%, signal=32%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		61	-0.33099517	-1.1399732	0.21232876	0.56577045	1.0	978	tags=20%, list=7%, signal=21%	
T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286	T CELL ACTIVATION INVOLVED IN IMMUNE RESPONSE%GOBP%GO:0002286		35	-0.3681224	-1.1397576	0.23708206	0.565531	1.0	1563	tags=26%, list=12%, signal=29%	
INTERLEUKIN-6 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 65%6783589	INTERLEUKIN-6 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 65%6783589		15	-0.44558677	-1.1395848	0.2729885	0.56518006	1.0	1873	tags=40%, list=14%, signal=46%	
NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124	NEGATIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043124		44	-0.35703674	-1.1394291	0.23642172	0.56477565	1.0	689	tags=16%, list=5%, signal=17%	
RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849	RESPONSE TO EPIDERMAL GROWTH FACTOR%GOBP%GO:0070849		25	-0.3880877	-1.139302	0.24860336	0.5643187	1.0	534	tags=16%, list=4%, signal=17%	
SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245	SPLICEOSOMAL COMPLEX ASSEMBLY%GOBP%GO:0000245		65	-0.33030912	-1.1387852	0.18305084	0.5648436	1.0	2374	tags=25%, list=18%, signal=30%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		55	-0.3428355	-1.1380001	0.23943663	0.566156	1.0	2899	tags=36%, list=22%, signal=46%	
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 65%606279	DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 65%606279		24	-0.4028213	-1.1372036	0.25574714	0.56748396	1.0	2946	tags=46%, list=22%, signal=59%	
INTERLEUKIN-7 SIGNALING%REACTOME%R-HSA-1266695.10	INTERLEUKIN-7 SIGNALING%REACTOME%R-HSA-1266695.10		20	-0.4173844	-1.1371963	0.2819149	0.5667071	1.0	1593	tags=30%, list=12%, signal=34%	
SIGNALING BY FGFR1%REACTOME%R-HSA-5654736.6	SIGNALING BY FGFR1%REACTOME%R-HSA-5654736.6		31	-0.3789823	-1.1368264	0.24797843	0.56686366	1.0	2129	tags=32%, list=16%, signal=38%	
POSITIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905898	POSITIVE REGULATION OF RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:1905898		31	-0.38365328	-1.1366749	0.26946107	0.5664917	1.0	1622	tags=29%, list=12%, signal=33%	
EMBRYONIC HEART TUBE MORPHOGENESIS%GOBP%GO:0003143	EMBRYONIC HEART TUBE MORPHOGENESIS%GOBP%GO:0003143		22	-0.41130802	-1.1365782	0.28125	0.56598324	1.0	1927	tags=32%, list=14%, signal=37%	
REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045664	REGULATION OF NEURON DIFFERENTIATION%GOBP%GO:0045664		46	-0.35409826	-1.1355234	0.23151125	0.5680341	1.0	1587	tags=26%, list=12%, signal=29%	
NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20240210%WP2882%HOMO SAPIENS	NUCLEAR RECEPTORS META PATHWAY%WIKIPATHWAYS_20240210%WP2882%HOMO SAPIENS		160	-0.28441414	-1.1351823	0.13529412	0.5681545	1.0	1589	tags=21%, list=12%, signal=23%	
PROTEIN UBIQUITINATION%REACTOME DATABASE ID RELEASE 65%8852135	PROTEIN UBIQUITINATION%REACTOME DATABASE ID RELEASE 65%8852135		62	-0.3297739	-1.1347787	0.22181818	0.56843483	1.0	2204	tags=24%, list=16%, signal=29%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		27	-0.39053693	-1.1345667	0.26139817	0.5682162	1.0	3505	tags=41%, list=26%, signal=55%	
HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167287.5	HIV ELONGATION ARREST AND RECOVERY%REACTOME%R-HSA-167287.5		29	-0.38366523	-1.1344379	0.26224783	0.5677351	1.0	2600	tags=31%, list=19%, signal=38%	
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704		15	-0.45751488	-1.1340389	0.2964824	0.5680126	1.0	1972	tags=27%, list=15%, signal=31%	
EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018	EGF RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00018		79	-0.31692603	-1.1336306	0.18007663	0.5682899	1.0	1638	tags=20%, list=12%, signal=23%	
PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY		58	-0.33535948	-1.1331282	0.2006689	0.5688863	1.0	1060	tags=19%, list=8%, signal=20%	
BIOCARTA_ARENRF2_PATHWAY%MSIGDB_C2%BIOCARTA_ARENRF2_PATHWAY	BIOCARTA_ARENRF2_PATHWAY%MSIGDB_C2%BIOCARTA_ARENRF2_PATHWAY		17	-0.43732598	-1.132967	0.25459316	0.5685398	1.0	1300	tags=29%, list=10%, signal=33%	
POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144	POSITIVE REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000144		57	-0.3339937	-1.1326317	0.19865319	0.5685855	1.0	1794	tags=23%, list=13%, signal=26%	
G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 65%1538133	G0 AND EARLY G1%REACTOME DATABASE ID RELEASE 65%1538133		26	-0.39134845	-1.1320359	0.25787964	0.56944543	1.0	1698	tags=27%, list=13%, signal=31%	
NEGATIVE REGULATION OF GENE EXPRESSION, EPIGENETIC%GOBP%GO:0045814	NEGATIVE REGULATION OF GENE EXPRESSION, EPIGENETIC%GOBP%GO:0045814		82	-0.311608	-1.1311779	0.18819188	0.57095325	1.0	1892	tags=21%, list=14%, signal=24%	
REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050856	REGULATION OF T CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050856		33	-0.3731338	-1.1306276	0.28753993	0.5715384	1.0	1776	tags=36%, list=13%, signal=42%	
MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571	MITOTIC G1 DNA DAMAGE CHECKPOINT SIGNALING%GOBP%GO:0031571		26	-0.3954634	-1.1301545	0.2729805	0.5719721	1.0	2673	tags=27%, list=20%, signal=34%	
DNA GEOMETRIC CHANGE%GOBP%GO:0032392	DNA GEOMETRIC CHANGE%GOBP%GO:0032392		47	-0.34781554	-1.129532	0.22670807	0.5728055	1.0	2899	tags=34%, list=22%, signal=43%	
POSITIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010828	POSITIVE REGULATION OF GLUCOSE TRANSMEMBRANE TRANSPORT%GOBP%GO:0010828		23	-0.40687454	-1.1293525	0.2724719	0.5725002	1.0	1873	tags=35%, list=14%, signal=40%	
REGULATION OF CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0010565	REGULATION OF CELLULAR KETONE METABOLIC PROCESS%GOBP%GO:0010565		71	-0.32247457	-1.1289726	0.22939068	0.5726982	1.0	1402	tags=18%, list=10%, signal=20%	
HETEROCHROMATIN FORMATION%GOBP%GO:0031507	HETEROCHROMATIN FORMATION%GOBP%GO:0031507		55	-0.3375639	-1.1288455	0.24503312	0.57224804	1.0	2402	tags=27%, list=18%, signal=33%	
IL3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL3-MEDIATED SIGNALING EVENTS	IL3-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL3-MEDIATED SIGNALING EVENTS		24	-0.39180958	-1.1286551	0.2601156	0.5719918	1.0	1911	tags=25%, list=14%, signal=29%	
HIV LIFE CYCLE%REACTOME%R-HSA-162587.5	HIV LIFE CYCLE%REACTOME%R-HSA-162587.5		137	-0.29092646	-1.1279068	0.17989418	0.57327837	1.0	1384	tags=14%, list=10%, signal=15%	
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS		64	-0.3230551	-1.1277175	0.22222222	0.57300216	1.0	1955	tags=31%, list=15%, signal=36%	
BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY	BCR SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%BCR SIGNALING PATHWAY		65	-0.32461447	-1.1276459	0.2202166	0.57241666	1.0	2414	tags=29%, list=18%, signal=35%	
ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME DATABASE ID RELEASE 65%380994	ATF4 ACTIVATES GENES IN RESPONSE TO ENDOPLASMIC RETICULUM STRESS%REACTOME DATABASE ID RELEASE 65%380994		26	-0.3835988	-1.1275339	0.26801154	0.57192636	1.0	2032	tags=27%, list=15%, signal=32%	
MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819	MITOTIC G1/S TRANSITION CHECKPOINT SIGNALING%GOBP%GO:0044819		26	-0.3954634	-1.1274645	0.26666668	0.57135093	1.0	2673	tags=27%, list=20%, signal=34%	
INFLAMMATORY BOWEL DISEASE SIGNALING%WIKIPATHWAYS_20240210%WP5198%HOMO SAPIENS	INFLAMMATORY BOWEL DISEASE SIGNALING%WIKIPATHWAYS_20240210%WP5198%HOMO SAPIENS		29	-0.38343933	-1.1261256	0.26997244	0.5741138	1.0	2083	tags=34%, list=15%, signal=41%	
NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249	NEGATIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034249		103	-0.30215654	-1.1260306	0.19090909	0.57357866	1.0	1937	tags=25%, list=14%, signal=29%	
DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 65%2559586	DNA DAMAGE TELOMERE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 65%2559586		26	-0.38548958	-1.1258312	0.26486486	0.5733201	1.0	1041	tags=15%, list=8%, signal=17%	
KITRECEPTOR%NETPATH%KITRECEPTOR	KITRECEPTOR%NETPATH%KITRECEPTOR		52	-0.33577007	-1.124805	0.23247233	0.57518184	1.0	1873	tags=31%, list=14%, signal=36%	
POSITIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034250	POSITIVE REGULATION OF AMIDE METABOLIC PROCESS%GOBP%GO:0034250		119	-0.292866	-1.1247054	0.14545454	0.5746978	1.0	764	tags=11%, list=6%, signal=11%	
MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052	MITOTIC SPINDLE ORGANIZATION%GOBP%GO:0007052		80	-0.31317332	-1.1240894	0.22868218	0.5755691	1.0	3093	tags=35%, list=23%, signal=45%	
SIGNALING BY FGFR2 IN DISEASE%REACTOME%R-HSA-5655253.3	SIGNALING BY FGFR2 IN DISEASE%REACTOME%R-HSA-5655253.3		28	-0.39096257	-1.1240592	0.2784091	0.57488096	1.0	989	tags=18%, list=7%, signal=19%	
HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK	HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%HIF-2-ALPHA TRANSCRIPTION FACTOR NETWORK		29	-0.3827425	-1.1237789	0.28985506	0.57484144	1.0	2501	tags=38%, list=19%, signal=46%	
REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE	REGULATION OF TELOMERASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF TELOMERASE		62	-0.33450833	-1.1235329	0.24647887	0.5747861	1.0	2048	tags=24%, list=15%, signal=28%	
REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.2	REGULATION OF EXPRESSION OF SLITS AND ROBOS%REACTOME%R-HSA-9010553.2		152	-0.28455567	-1.1201298	0.18421052	0.58295095	1.0	3207	tags=41%, list=24%, signal=53%	
POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032753	POSITIVE REGULATION OF INTERLEUKIN-4 PRODUCTION%GOBP%GO:0032753		18	-0.4247792	-1.1200025	0.2960199	0.58249587	1.0	841	tags=28%, list=6%, signal=30%	
NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289	NUCLEAR-TRANSCRIBED MRNA POLY(A) TAIL SHORTENING%GOBP%GO:0000289		17	-0.42857337	-1.1199397	0.29110512	0.5818902	1.0	3083	tags=47%, list=23%, signal=61%	
HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY	HALLMARK_P53_PATHWAY%MSIGDBHALLMARK%HALLMARK_P53_PATHWAY		154	-0.28021953	-1.1198874	0.16049382	0.58126163	1.0	2079	tags=25%, list=15%, signal=29%	
HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY		118	-0.2952235	-1.1193014	0.1754386	0.58209926	1.0	1483	tags=19%, list=11%, signal=22%	
DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20240210%WP466%HOMO SAPIENS		31	-0.3673326	-1.1188426	0.25588235	0.5825758	1.0	2471	tags=29%, list=18%, signal=35%	
DNA DUPLEX UNWINDING%GOBP%GO:0032508	DNA DUPLEX UNWINDING%GOBP%GO:0032508		39	-0.35152754	-1.1188424	0.24271844	0.5818103	1.0	2899	tags=33%, list=22%, signal=42%	
LNCRNA IN CANONICAL WNT SIGNALING AND COLORECTAL CANCER%WIKIPATHWAYS_20240210%WP4258%HOMO SAPIENS	LNCRNA IN CANONICAL WNT SIGNALING AND COLORECTAL CANCER%WIKIPATHWAYS_20240210%WP4258%HOMO SAPIENS		56	-0.335024	-1.1183989	0.26045015	0.5822165	1.0	2079	tags=27%, list=15%, signal=32%	
TROP2 REGULATORY SIGNALING%WIKIPATHWAYS_20240210%WP5300%HOMO SAPIENS	TROP2 REGULATORY SIGNALING%WIKIPATHWAYS_20240210%WP5300%HOMO SAPIENS		30	-0.3719567	-1.1179672	0.2910663	0.5826093	1.0	188	tags=10%, list=1%, signal=10%	
T CELL MIGRATION%GOBP%GO:0072678	T CELL MIGRATION%GOBP%GO:0072678		18	-0.43132663	-1.1177008	0.3126615	0.5825788	1.0	978	tags=28%, list=7%, signal=30%	
LEPTIN SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2034%HOMO SAPIENS	LEPTIN SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP2034%HOMO SAPIENS		60	-0.32562777	-1.117689	0.22857143	0.5818444	1.0	1890	tags=25%, list=14%, signal=29%	
PRION DISEASE PATHWAY%WIKIPATHWAYS_20240210%WP3995%HOMO SAPIENS	PRION DISEASE PATHWAY%WIKIPATHWAYS_20240210%WP3995%HOMO SAPIENS		26	-0.38910258	-1.1175314	0.30246913	0.5815061	1.0	1607	tags=38%, list=12%, signal=44%	
PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY	PID_ERBB2_ERBB3_PATHWAY%MSIGDB_C2%PID_ERBB2_ERBB3_PATHWAY		33	-0.3754743	-1.1175272	0.2875	0.5807556	1.0	1890	tags=21%, list=14%, signal=25%	
PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY	PID_LYSOPHOSPHOLIPID_PATHWAY%MSIGDB_C2%PID_LYSOPHOSPHOLIPID_PATHWAY		37	-0.3646975	-1.1172047	0.2688822	0.580889	1.0	2533	tags=38%, list=19%, signal=46%	
BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377	BETA1 ADRENERGIC RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P04377		17	-0.42581898	-1.1164712	0.30645162	0.5821137	1.0	428	tags=12%, list=3%, signal=12%	
INTERLEUKIN-2 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 65%451927	INTERLEUKIN-2 FAMILY SIGNALING%REACTOME DATABASE ID RELEASE 65%451927		38	-0.34824306	-1.1164634	0.23101266	0.58137834	1.0	1593	tags=24%, list=12%, signal=27%	
IL 1 SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP195%HOMO SAPIENS	IL 1 SIGNALING PATHWAY%WIKIPATHWAYS_20240210%WP195%HOMO SAPIENS		41	-0.34374285	-1.1162945	0.26551723	0.5810858	1.0	1873	tags=32%, list=14%, signal=37%	
VIRAL LIFE CYCLE%GOBP%GO:0019058	VIRAL LIFE CYCLE%GOBP%GO:0019058		90	-0.30812028	-1.1162614	0.23849373	0.58040935	1.0	1093	tags=17%, list=8%, signal=18%	
VIRION ASSEMBLY%GOBP%GO:0019068	VIRION ASSEMBLY%GOBP%GO:0019068		31	-0.35836434	-1.1162107	0.25159237	0.57979244	1.0	1093	tags=19%, list=8%, signal=21%	
SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037	SIGNALING BY NTRK1 (TRKA)%REACTOME DATABASE ID RELEASE 65%187037		93	-0.30135727	-1.11596	0.20746888	0.5797001	1.0	1665	tags=25%, list=12%, signal=28%	
POSITIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010971	POSITIVE REGULATION OF G2/M TRANSITION OF MITOTIC CELL CYCLE%GOBP%GO:0010971		19	-0.4176564	-1.1155717	0.328	0.57997125	1.0	1975	tags=26%, list=15%, signal=31%	
NEGATIVE REGULATION OF JNK CASCADE%GOBP%GO:0046329	NEGATIVE REGULATION OF JNK CASCADE%GOBP%GO:0046329		28	-0.38488263	-1.1151805	0.30508474	0.58027744	1.0	364	tags=18%, list=3%, signal=18%	
REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070884	REGULATION OF CALCINEURIN-NFAT SIGNALING CASCADE%GOBP%GO:0070884		26	-0.39518282	-1.1148201	0.2924791	0.58049554	1.0	1401	tags=27%, list=10%, signal=30%	
REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0032885	REGULATION OF POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0032885		25	-0.3868763	-1.1144171	0.3005618	0.5807956	1.0	980	tags=20%, list=7%, signal=22%	
REGULATION OF CALCINEURIN-MEDIATED SIGNALING%GOBP%GO:0106056	REGULATION OF CALCINEURIN-MEDIATED SIGNALING%GOBP%GO:0106056		26	-0.39518282	-1.11368	0.2982456	0.58211887	1.0	1401	tags=27%, list=10%, signal=30%	
NUCLEOSOME ASSEMBLY%REACTOME DATABASE ID RELEASE 65%774815	NUCLEOSOME ASSEMBLY%REACTOME DATABASE ID RELEASE 65%774815		24	-0.4028213	-1.1124072	0.29201102	0.5847233	1.0	2946	tags=46%, list=22%, signal=59%	
REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673	REGULATION OF ACUTE INFLAMMATORY RESPONSE%GOBP%GO:0002673		19	-0.41911763	-1.1116234	0.28301886	0.5860661	1.0	1492	tags=26%, list=11%, signal=30%	
NEURAL TUBE FORMATION%GOBP%GO:0001841	NEURAL TUBE FORMATION%GOBP%GO:0001841		28	-0.37568873	-1.1107267	0.2754491	0.5876626	1.0	2092	tags=32%, list=16%, signal=38%	
TRANSCRIPTIONAL REGULATION BY E2F6%REACTOME%R-HSA-8953750.3	TRANSCRIPTIONAL REGULATION BY E2F6%REACTOME%R-HSA-8953750.3		33	-0.37024322	-1.1102489	0.29042906	0.58825815	1.0	2344	tags=36%, list=17%, signal=44%	
NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184	NUCLEAR-TRANSCRIBED MRNA CATABOLIC PROCESS, NONSENSE-MEDIATED DECAY%GOBP%GO:0000184		25	-0.38094223	-1.110055	0.31944445	0.5880326	1.0	1393	tags=20%, list=10%, signal=22%	
REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045622	REGULATION OF T-HELPER CELL DIFFERENTIATION%GOBP%GO:0045622		31	-0.36429688	-1.1100299	0.3043478	0.5873587	1.0	2770	tags=45%, list=21%, signal=57%	
NEGATIVE REGULATION OF MITOTIC CELL CYCLE%GOBP%GO:0045930	NEGATIVE REGULATION OF MITOTIC CELL CYCLE%GOBP%GO:0045930		156	-0.28063744	-1.109168	0.1948718	0.58892596	1.0	1275	tags=13%, list=9%, signal=14%	
PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020	PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020		28	-0.37568873	-1.1090266	0.2939481	0.5885335	1.0	2092	tags=32%, list=16%, signal=38%	
POSITIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905477	POSITIVE REGULATION OF PROTEIN LOCALIZATION TO MEMBRANE%GOBP%GO:1905477		66	-0.32106185	-1.1084247	0.25270757	0.58935016	1.0	1419	tags=21%, list=11%, signal=24%	
PROTEIN K48-LINKED UBIQUITINATION%GOBP%GO:0070936	PROTEIN K48-LINKED UBIQUITINATION%GOBP%GO:0070936		68	-0.31465527	-1.1083649	0.23412699	0.5887564	1.0	1360	tags=19%, list=10%, signal=21%	
POSITIVE REGULATION OF CILIUM ASSEMBLY%GOBP%GO:0045724	POSITIVE REGULATION OF CILIUM ASSEMBLY%GOBP%GO:0045724		22	-0.3952156	-1.1083621	0.2992126	0.58801615	1.0	2662	tags=32%, list=20%, signal=40%	
P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398	P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398		37	-0.35991657	-1.1082512	0.25671643	0.5875646	1.0	1267	tags=16%, list=9%, signal=18%	
PAUSING AND RECOVERY OF HIV ELONGATION%REACTOME%R-HSA-167290.4	PAUSING AND RECOVERY OF HIV ELONGATION%REACTOME%R-HSA-167290.4		29	-0.38366523	-1.1067692	0.3045822	0.5906359	1.0	2600	tags=31%, list=19%, signal=38%	
REGULATION OF T-HELPER 17 CELL DIFFERENTIATION%GOBP%GO:2000319	REGULATION OF T-HELPER 17 CELL DIFFERENTIATION%GOBP%GO:2000319		18	-0.42020866	-1.1066831	0.30054644	0.59008485	1.0	1472	tags=33%, list=11%, signal=37%	
REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688	REGULATION OF DEFENSE RESPONSE TO VIRUS%GOBP%GO:0050688		42	-0.3500066	-1.1060307	0.27217126	0.59120476	1.0	1001	tags=21%, list=7%, signal=23%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		18	-0.41694614	-1.105657	0.30526316	0.59148854	1.0	1634	tags=28%, list=12%, signal=32%	
PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826	PROTEIN-RNA COMPLEX ORGANIZATION%GOBP%GO:0071826		176	-0.27890247	-1.1052709	0.17486338	0.5917623	1.0	2390	tags=22%, list=18%, signal=27%	
